variable,value,bag,type
front WMA_0.2,65,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,68,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,61,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,68,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,68,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,68,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,68,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,61,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,70,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,60,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,61,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,61,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,59,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,61,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,61,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,61,20,front WMA
front WMA_0.2,60,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,61,20,front WMA
front WMA_0.2,69,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,61,20,front WMA
front WMA_0.2,69,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,68,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,59,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,60,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,68,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,61,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,68,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,59,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,69,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,69,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,60,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,61,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,68,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,61,20,front WMA
front WMA_0.2,61,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,68,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,64,20,front WMA
front WMA_0.2,66,20,front WMA
front WMA_0.2,67,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,63,20,front WMA
front WMA_0.2,65,20,front WMA
front WMA_0.2,62,20,front WMA
front WMA_0.2,65,20,front WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,59,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,46,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,58,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,60,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,60,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,58,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,46,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,45,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,58,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,46,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
reverse WMA_0.2,59,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,59,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,46,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,46,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,47,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,59,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
front WMA_0.2,61,20,front WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,57,20,reverse WMA
reverse WMA_0.2,46,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,58,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,59,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,55,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,49,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,56,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,54,20,reverse WMA
reverse WMA_0.2,53,20,reverse WMA
reverse WMA_0.2,48,20,reverse WMA
reverse WMA_0.2,47,20,reverse WMA
reverse WMA_0.2,58,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
reverse WMA_0.2,50,20,reverse WMA
reverse WMA_0.2,51,20,reverse WMA
reverse WMA_0.2,52,20,reverse WMA
